model,mean_similarity,min_similarity,max_similarity,std_similarity
Llama-3.1-8B-Instruct,0.3964596965871041,0.2846013605594635,0.5685671229024466,0.07393463399779564
Llama-3.1-8B-Instruct,0.3755711174658818,0.2704679804761426,0.49788349879482485,0.06281179664896218
Llama-3.1-8B-Instruct,0.4127432298353108,0.31823480129241943,0.509621947430257,0.058552205594211114
Llama-3.1-8B-Instruct,0.41115561939536044,0.23521572439576877,0.7044646949906559,0.12332683159441486
Llama-3.1-8B-Instruct,0.32728348498681703,0.1850264635634815,0.5458714311276199,0.09810754568431615
Llama-3.1-8B-Instruct,0.325410452825105,0.22749541834024123,0.4573429363174124,0.07338254125187531
Llama-3.1-8B-Instruct,0.39506137520816187,0.31890613920056055,0.5151146921310462,0.061349494956742794
Llama-3.1-8B-Instruct,0.3598396057998056,0.2257541312418978,0.4680019160509683,0.07315021550254514
Llama-3.1-8B-Instruct,0.36215473004160914,0.3014666078726542,0.44368529319763184,0.04291432066878118
Llama-3.1-8B-Instruct,0.37229111231947876,0.2970709027605716,0.43522146730295097,0.04730580848766224
Llama-3.1-8B-Instruct,0.37761685701029035,0.2731429934501648,0.46137513105199157,0.05506069982036681
Llama-3.1-8B-Instruct,0.43965600265487426,0.29524853825569153,0.5978169084896511,0.09161864218952764
Llama-3.1-8B-Instruct,0.46589964065505507,0.2970353960990906,0.5876540191379784,0.09540871103294912
Llama-3.1-8B-Instruct,0.37207396219272404,0.2807227205799394,0.4815160058121708,0.05722418339580823
Llama-3.1-8B-Instruct,0.29687068088990537,0.22044017125603077,0.40241159171920216,0.06590338971616938
Llama-3.1-8B-Instruct,0.35844753409082203,0.19104300790768847,0.5548990634143921,0.11350050821327888
Llama-3.1-8B-Instruct,0.39052875371081497,0.2637298984849592,0.6375492189123554,0.09885980987526351
Llama-3.1-8B-Instruct,0.3969020123205976,0.28670021891593933,0.5768455438865886,0.09209846208524239
Llama-3.1-8B-Instruct,0.44217155871601993,0.25678603310668313,0.6524310915213184,0.11286301411406087
Llama-3.1-8B-Instruct,0.30716567944260253,0.09205354397850773,0.5093096798246917,0.13373360927118694
Llama-3.1-8B-Instruct,0.3970133364200592,0.31452274322509766,0.4881891906261444,0.05027826521174746
Llama-3.1-8B-Instruct,0.3961733871158262,0.2094972455801225,0.6215496884852845,0.12083064754771179
Llama-3.1-8B-Instruct,0.4855035784470444,0.3421337604522705,0.6277694889238328,0.09802660449320676
Llama-3.1-8B-Instruct,0.4392562206323568,0.36079414358209116,0.5635355710983276,0.05400740376174013
Llama-3.1-8B-Instruct,0.44013429595755615,0.3540618419647217,0.6274574621047113,0.07455267800540437
Llama-3.1-8B-Instruct,0.45739105381798434,0.2598038458941079,0.6162663330873064,0.10833659009428225
Llama-3.1-8B-Instruct,0.37893551550063576,0.2686657585304091,0.5858580120886567,0.09240529527618134
Llama-3.1-8B-Instruct,0.34930737821298086,0.22307835679779353,0.5054055747148061,0.08351657286545543
Llama-3.1-8B-Instruct,0.3737413569373675,0.3083623945713043,0.509651810506095,0.05789191030258451
Llama-3.1-8B-Instruct,0.42640616858712743,0.3253571391105652,0.6039137120349793,0.07692932368125079
Llama-3.1-8B-Instruct,0.44805103096046023,0.32454055547714233,0.6350196221459148,0.09986950377725673
Llama-3.1-8B-Instruct,0.397647071555325,0.30736436756082186,0.5313753485679626,0.07066035330623113
Llama-3.1-8B-Instruct,0.33503274136038624,0.2260820581864088,0.43207518553957913,0.07871970130961185
Llama-3.1-8B-Instruct,0.4018947378497444,0.28846218723509676,0.588789165019989,0.08780984563979767
Llama-3.1-8B-Instruct,0.3966676143366057,0.274710698443014,0.5082099427926645,0.07017754375079194
Llama-3.1-8B-Instruct,0.2881038263484758,0.1870204526502306,0.399985057117339,0.060487969537347856
Llama-3.1-8B-Instruct,0.34349288451691623,0.2412858769978543,0.4479067952688467,0.08169731388553192
Llama-3.1-8B-Instruct,0.4818729421090813,0.41790175437927246,0.6325959405188676,0.06862054761780746
Llama-3.1-8B-Instruct,0.4004640620533447,0.28189367896001594,0.5004124045372009,0.07802432158981705
Llama-3.1-8B-Instruct,0.3378676574445696,0.24130442686703413,0.5029854774475098,0.07448092910569741
Llama-3.1-8B-Instruct,0.3897088684041966,0.27371366180696166,0.5100986361503601,0.079109444064033
Llama-3.1-8B-Instruct,0.41717520303110556,0.3097650408744812,0.6254602670669556,0.08614462777608074
Llama-3.1-8B-Instruct,0.4281508824504073,0.34889668226242065,0.5665305773579427,0.06600159208103723
Llama-3.1-8B-Instruct,0.5114292226913767,0.3280875878386258,0.687327463190112,0.09767863264412943
Llama-3.1-8B-Instruct,0.44381592661150143,0.3662607669830322,0.5613890290260315,0.05569811531092604
Llama-3.1-8B-Instruct,0.3809590172273697,0.2450313422065178,0.6952407360076904,0.11367508058241
Llama-3.1-8B-Instruct,0.4756043809825841,0.3034147258502593,0.6256645991209966,0.10468197117029589
Llama-3.1-8B-Instruct,0.31142000081247645,0.16185220111297394,0.5837855339050293,0.1237356756630978
Llama-3.1-8B-Instruct,0.38507040590047836,0.18986542522907257,0.6314229369163513,0.10578675269602252
Llama-3.1-8B-Instruct,0.41051784501708466,0.2966186823476151,0.5885981566549456,0.0983916555390871
Llama-3.1-8B-Instruct,0.44724870246637255,0.2028142092934726,0.687092740112977,0.13062869991389395
Llama-3.1-8B-Instruct,0.45761054553274283,0.3503919839859009,0.5561145212582049,0.0511700498393698
Llama-3.1-8B-Instruct,0.35373421179669257,0.22194211352216564,0.5633243842930376,0.10163887955965377
Llama-3.1-8B-Instruct,0.3952193098921221,0.3082882508716184,0.7025579149917629,0.10787071675583774
Llama-3.1-8B-Instruct,0.34294184888362017,0.2230982961537501,0.5764248876065191,0.09318107058644243
Llama-3.1-8B-Instruct,0.38361766704310696,0.30521755752354385,0.48054645897586545,0.05345109865715027
Llama-3.1-8B-Instruct,0.36133293211460116,0.2900111973285675,0.4770090579986572,0.06133656549159504
Llama-3.1-8B-Instruct,0.3974809606079629,0.26379868388175964,0.5230445550057566,0.08122400636048949
Llama-3.1-8B-Instruct,0.33114373871103486,0.2626707851886749,0.4384830594062805,0.055825488997979664
Llama-3.1-8B-Instruct,0.4057196334337183,0.23513542204288151,0.5859368443489075,0.10625208213096117
Llama-3.1-8B-Instruct,0.4020465488349599,0.29175407437907785,0.5064101807582199,0.0628366015887343
Llama-3.1-8B-Instruct,0.3805054074823927,0.2834672420977562,0.5188798021602522,0.06534411634709006
Llama-3.1-8B-Instruct,0.3875603990731433,0.2860049903392792,0.528402265500756,0.07597935621832919
Llama-3.1-8B-Instruct,0.45541612719893443,0.3383937574390323,0.6337278107566957,0.09926877006703924
Llama-3.1-8B-Instruct,0.35885184674040116,0.2794864773750305,0.4836970567703247,0.06225343492426746
Llama-3.1-8B-Instruct,0.2849502839917661,0.18246558852391215,0.4789247848526105,0.08826183877570859
Llama-3.1-8B-Instruct,0.4175942410948309,0.28779928160910173,0.6560041904449463,0.10311936920134168
Llama-3.1-8B-Instruct,0.3851343310278078,0.2044763890220891,0.5636454484674077,0.10784527244853247
Llama-3.1-8B-Instruct,0.36740314478668334,0.30667009274124213,0.45103687047958374,0.0506012493641101
Llama-3.1-8B-Instruct,0.4097666195768703,0.31370384435963183,0.5541576743125916,0.07206409721002756
Llama-3.1-8B-Instruct,0.41426035093767394,0.27600693702697754,0.7915338277816772,0.14310578439453361
Llama-3.1-8B-Instruct,0.32855554324030795,0.23987716496722955,0.4034681079704705,0.050001618186464036
Llama-3.1-8B-Instruct,0.3846664946408081,0.2624627947807312,0.527333585778858,0.07406833840211326
Llama-3.1-8B-Instruct,0.34876597020966477,0.28463183136988746,0.4385378993429013,0.054282491052239736
Llama-3.1-8B-Instruct,0.40139049225631246,0.27696011295795797,0.5018508434295654,0.07075188344570743
Llama-3.1-8B-Instruct,0.33208212852478025,0.2383359670639038,0.4152119755744934,0.061822775257858925
Llama-3.1-8B-Instruct,0.3801002105486973,0.26254355907440186,0.561305251043723,0.08007926244021318
Llama-3.1-8B-Instruct,0.44748145883297186,0.31048206624495645,0.6318970918655396,0.1013591551104645
Llama-3.1-8B-Instruct,0.37767720270933514,0.2717617154121399,0.4573720395565033,0.05502471308417988
Llama-3.1-8B-Instruct,0.44504111281741193,0.34312859002437124,0.5821434757538508,0.07401576055945096
Llama-3.1-8B-Instruct,0.40307378094048935,0.28040820360183716,0.5222532308773171,0.0771267920491356
Llama-3.1-8B-Instruct,0.3314541606040683,0.24331878165490783,0.387328177690506,0.05161773539658497
Llama-3.1-8B-Instruct,0.4277240842580795,0.30245494842529297,0.5041266083717346,0.05218587502966975
Llama-3.1-8B-Instruct,0.4610432985749334,0.29174203424298617,0.5781755950241613,0.10874799796797273
Llama-3.1-8B-Instruct,0.422881396352345,0.30126051299211354,0.6521905479204048,0.09313615194414221
Llama-3.1-8B-Instruct,0.3539168149232864,0.1605033278465271,0.5437011122703552,0.11033935906052875
Llama-3.1-8B-Instruct,0.46086452127502114,0.39341274539156357,0.6063860293396705,0.0622852563833682
Llama-3.1-8B-Instruct,0.4015951161352703,0.3295950987814398,0.6812918972199037,0.09748023908627619
Llama-3.1-8B-Instruct,0.3707905497626366,0.25189375832230376,0.49062788598205365,0.0734320376532894
Llama-3.1-8B-Instruct,0.40449311368562313,0.22803893816239051,0.5735282472827511,0.10327423807231202
Llama-3.1-8B-Instruct,0.36750169947481637,0.28513795137405396,0.6007471918614403,0.08821269853486231
Llama-3.1-8B-Instruct,0.3781865463021311,0.25368282155003463,0.5782440900802612,0.10192539862200749
Llama-3.1-8B-Instruct,0.4454685128374284,0.2696194488036966,0.8126496076583862,0.1476959701090132
Llama-3.1-8B-Instruct,0.33274681421167984,0.1516404359554987,0.6100532412528992,0.11637046099339168
Llama-3.1-8B-Instruct,0.43748700697422765,0.33539049836340595,0.5875044710931507,0.09385530312317826
Llama-3.1-8B-Instruct,0.38163810505003537,0.2968612015247345,0.4729247721523352,0.04431627629849037
Llama-3.1-8B-Instruct,0.4255140302968222,0.3242952823638916,0.5839864189620741,0.07454429078207006
Llama-3.1-8B-Instruct,0.41294661661109255,0.3288922607898712,0.5127621873900703,0.06456349928439528
Llama-3.1-8B-Instruct,0.4169232823581863,0.3452222943305969,0.588789165019989,0.06848005620452022
Llama-3.1-8B-Instruct,0.42871357832586715,0.36322320322852186,0.5185975145457703,0.044063648115780125
Llama-3.1-8B-Instruct,0.4867852569615893,0.415574848651886,0.624807596206665,0.05722711995350216
Llama-3.1-8B-Instruct,0.399471400986778,0.30966317653656006,0.5976699590682983,0.08823251840153178
Llama-3.1-8B-Instruct,0.22703705702851437,0.10967661623041514,0.3369345561343984,0.061366037561477585
Llama-3.1-8B-Instruct,0.3693734816222605,0.26318630418940914,0.5818899273872375,0.08169142687632845
Llama-3.1-8B-Instruct,0.3394061982735031,0.2293548583984375,0.4473130138329864,0.05980637286084949
Llama-3.1-8B-Instruct,0.34726495180031786,0.17662567774943505,0.6605118113908715,0.13851176424146194
Llama-3.1-8B-Instruct,0.4229796379804611,0.3631872534751892,0.5089660882949829,0.04655692974564271
Llama-3.1-8B-Instruct,0.3277850009459728,0.21711986413955287,0.5878136649353946,0.09999718796644665
Llama-3.1-8B-Instruct,0.36098224502826143,0.18255824654600195,0.6013300060433157,0.13083309005798016
Llama-3.1-8B-Instruct,0.35365483113771595,0.26906601970994404,0.5235819816589355,0.07307222615125747
Llama-3.1-8B-Instruct,0.4468505715785936,0.35385628296658256,0.5563919212584553,0.06020129216350672
Llama-3.1-8B-Instruct,0.487771249394595,0.3571333374301596,0.6888840403820291,0.08880440948122363
Llama-3.1-8B-Instruct,0.3680406300471333,0.30822838271344866,0.4709810333859312,0.04249520107457684
Llama-3.1-8B-Instruct,0.39261529270970247,0.3050957736315867,0.4867177621462664,0.0554900602945278
Llama-3.1-8B-Instruct,0.3598956336671384,0.25890384667538724,0.498333364824453,0.06856470730084524
Llama-3.1-8B-Instruct,0.3134492437613761,0.1984611600637436,0.4160146117210388,0.06541121104156566
Llama-3.1-8B-Instruct,0.4621537184174442,0.3085981607437134,0.7146451473236084,0.13367630810611694
Llama-3.1-8B-Instruct,0.42827948644570657,0.29697988647342455,0.5545779466629028,0.07697250232573857
Llama-3.1-8B-Instruct,0.32356823179802247,0.20054158568382263,0.6077786684036255,0.11669812998456863
Llama-3.1-8B-Instruct,0.31566325602306616,0.18388032913208008,0.4837773749961042,0.10092407655039314
Llama-3.1-8B-Instruct,0.38814956145841056,0.22979231419655077,0.5884181400981985,0.09490421169107949
Llama-3.1-8B-Instruct,0.4085544630973411,0.36548645106038813,0.5211722540156699,0.04289133364268939
Llama-3.1-8B-Instruct,0.36119992897336645,0.2513804136061193,0.5001103579932247,0.08230269670890686
Llama-3.1-8B-Instruct,0.3820469636824672,0.2652876656904638,0.546157956123352,0.09878682222254832
Llama-3.1-8B-Instruct,0.42426325161848455,0.34199895513051537,0.6667212446498141,0.09117066304793302
Llama-3.1-8B-Instruct,0.4438558455183501,0.31148932507697846,0.7826933990303651,0.13028902155602617
Llama-3.1-8B-Instruct,0.3859600540650348,0.2762528740242982,0.4484211802482605,0.049788930556188805
Llama-3.1-8B-Instruct,0.4172192087700791,0.32334400276279496,0.6050675386109945,0.08178565207290305
Llama-3.1-8B-Instruct,0.36091206371928986,0.2668417076061139,0.5232210755348206,0.08158731816633281
Llama-3.1-8B-Instruct,0.4320609287292383,0.33613495015293715,0.7480136306277747,0.11758242964414664
Llama-3.1-8B-Instruct,0.361670286496094,0.2545906749611695,0.501097977030522,0.06645898841143817
gemma-scope-2b,0.41520826233992797,0.32634754023864687,0.5434374809265137,0.0640688565810307
gemma-scope-2b,0.29539590324635706,0.18729351834693475,0.5320136547088623,0.12026467746876182
gemma-scope-2b,0.33617667276811736,0.24220761703207438,0.4763053357601166,0.06515384937490207
gemma-scope-2b,0.329535272023714,0.1533486545085907,0.49232199833858115,0.09963172556553268
gemma-scope-2b,0.3201233440408705,0.26221643315455756,0.3967511176094748,0.042736232871573014
gemma-scope-2b,0.3149338749787013,0.19702511167227033,0.6773410228084347,0.134143198320187
gemma-scope-2b,0.36535634366647834,0.3020542860031128,0.44167316307585536,0.04747244190975058
gemma-scope-2b,0.3102476339200204,0.24085529203085398,0.40027360911245824,0.05037311328420504
gemma-scope-2b,0.38823638732767546,0.3361317019501837,0.4720224282748233,0.04269629688522657
gemma-scope-2b,0.3193164900002854,0.21919448857340318,0.5143845660228091,0.08250203377041426
gemma-scope-2b,0.2991101769616914,0.1929401457309723,0.4803118717484559,0.09466281272043173
gemma-scope-2b,0.32992719617957683,0.19101934134960175,0.465968636630097,0.08866609353603554
gemma-scope-2b,0.35153668820858003,0.2633918523788452,0.5238243341445923,0.08025851358741744
gemma-scope-2b,0.34143650644695284,0.2645284656533404,0.48835980892181396,0.06619563148684438
gemma-scope-2b,0.4593405759671548,0.30287040454921743,0.6617268323898315,0.09702068978085149
gemma-scope-2b,0.33795193802254014,0.27457112892184066,0.4320156702999972,0.05402655205539487
gemma-scope-2b,0.4062101168675623,0.3527209758758545,0.523193742657835,0.046774794515051454
gemma-scope-2b,0.42096506832570724,0.3022599518299103,0.599503242999123,0.09612956761939553
gemma-scope-2b,0.32947256198189395,0.2724684152044774,0.45590296913350326,0.05621458433971335
gemma-scope-2b,0.3261638080731532,0.21402761340141296,0.4028964638710022,0.0563427642443037
gemma-scope-2b,0.38734313994646075,0.23852993547916412,0.5029113292694092,0.08407376871771931
gemma-scope-2b,0.27000325563168576,0.15431032155094648,0.3855299719852232,0.069129871045591
gemma-scope-2b,0.4313028935140581,0.2912612979852385,0.7744614481925964,0.13218295516068976
gemma-scope-2b,0.28284436067193724,0.1411285400390625,0.4274299144744873,0.08597024508680438
gemma-scope-2b,0.34257011122401204,0.17773932218551636,0.5220033811328789,0.10485542763663512
gemma-scope-2b,0.4783772114116089,0.3890239132614266,0.6527308225631714,0.0765702659952646
gemma-scope-2b,0.3373118907213211,0.17020216584205627,0.5036741495132446,0.0976349700715737
gemma-scope-2b,0.3289689608062903,0.21751560270786285,0.5753529667854309,0.11568646315949699
gemma-scope-2b,0.35814214941749656,0.24790239334106445,0.44188132882118225,0.05535641407367478
gemma-scope-2b,0.31926822953439443,0.2645934364441973,0.4115442931652069,0.04751937160416488
gemma-scope-2b,0.4382119822785458,0.345842014129222,0.5944731831550598,0.07847862761523834
gemma-scope-2b,0.3483925020138487,0.23854956030845642,0.40325090865785507,0.048013410629282965
gemma-scope-2b,0.3297821134743318,0.2174928654734576,0.4422092174166915,0.06777400868436866
gemma-scope-2b,0.4470830379058123,0.29258319227896035,0.6643206877326193,0.11966590904220682
gemma-scope-2b,0.3709037004309189,0.28942155368071365,0.44271790981292725,0.048961365382503216
gemma-scope-2b,0.30410185735952305,0.16964449467393816,0.4267091198736961,0.08570769946990243
gemma-scope-2b,0.3977948618829013,0.32583857553716244,0.5483686866320784,0.0727667748917775
gemma-scope-2b,0.4441097983538868,0.3810177147388458,0.5865136384963989,0.05403790183557571
gemma-scope-2b,0.29864874158739557,0.17922517657279968,0.4049145337990212,0.07300404020381158
gemma-scope-2b,0.4154043154346979,0.2866429175926126,0.6730253300972384,0.11283981002732714
gemma-scope-2b,0.35785097176230873,0.2668236474008999,0.6087783575057983,0.10092854941623322
gemma-scope-2b,0.45717052421791654,0.2959796311867462,0.8557832923064669,0.16696251594950845
gemma-scope-2b,0.4129823399182088,0.27705989616752347,0.5571473504813115,0.09358824318268985
gemma-scope-2b,0.31237755434219494,0.2156267762184143,0.41679651536983364,0.06312450552070518
gemma-scope-2b,0.3060270847559359,0.15853947401046753,0.5483331949512256,0.11970702566252285
gemma-scope-2b,0.3794373080671094,0.27077358961105347,0.5000970065535908,0.08263693818567203
gemma-scope-2b,0.3535437011190615,0.24759599580788683,0.45569729804992676,0.04959012922214736
gemma-scope-2b,0.3735271184701229,0.2200253492563562,0.4850453743311549,0.08105795365604408
gemma-scope-2b,0.3216820803770805,0.24546101689338684,0.4743944123748304,0.06699899474462705
gemma-scope-2b,0.3857636007668073,0.29252843305299137,0.4700731354908274,0.05853372172027994
gemma-scope-2b,0.3524518214457347,0.2612162517051415,0.42888344181973737,0.06315770268090198
gemma-scope-2b,0.32808031103815527,0.17542908929066536,0.48469018936157227,0.08439219138802233
gemma-scope-2b,0.3074297425507305,0.21395178354073896,0.42348525384156455,0.05999897013477977
gemma-scope-2b,0.46298619939347363,0.3784605409550048,0.5874788761138916,0.07447162734756874
gemma-scope-2b,0.386279625431896,0.283959312202972,0.5510462522506714,0.07632892089856737
gemma-scope-2b,0.3939902888954707,0.28693620640419737,0.6640367908433972,0.10760701913841923
gemma-scope-2b,0.4384856603861088,0.3272518515586853,0.595518911151952,0.07145690882029099
gemma-scope-2b,0.33832100043339114,0.22885731114658148,0.4566074933643651,0.05878503445405642
gemma-scope-2b,0.36569686868071205,0.29099714756011963,0.5526829957962036,0.07468976188446722
gemma-scope-2b,0.4349262135556187,0.31361759643607146,0.7097032493176025,0.10609419769715259
gemma-scope-2b,0.36914841417328137,0.22871305175345868,0.5548489093780518,0.08732776160391048
gemma-scope-2b,0.48138015408681245,0.3849842846393585,0.6049525016602915,0.07131350328378287
gemma-scope-2b,0.26154913026167403,0.1366923302412033,0.5227656052848345,0.10202444079690061
gemma-scope-2b,0.4726127652143684,0.2934401806259268,0.7859209179878235,0.13331863011812464
gemma-scope-2b,0.3772897243499756,0.28167641162872314,0.47653114795684814,0.059608731931494595
gemma-scope-2b,0.29255753477708063,0.21028937636081158,0.3699914216995239,0.047473829520501096
gemma-scope-2b,0.4106995487022977,0.31181785464286804,0.4929719873700191,0.04739374728400797
gemma-scope-2b,0.34964055761427904,0.2600839293053112,0.49470627276338863,0.061080616988723545
gemma-scope-2b,0.4118678592760114,0.2863304018974304,0.7420151829719543,0.14278862637724818
gemma-scope-2b,0.35654475111702766,0.26232391595840454,0.5428203616845402,0.08946279636886974
gemma-scope-2b,0.3353698099276123,0.20453798093712994,0.42173791398180116,0.07504472538109787
gemma-scope-2b,0.37160002367099393,0.2560010704994844,0.5485924751405442,0.09126410077590881
gemma-scope-2b,0.38033656764915885,0.18571897617352429,0.5843495378285932,0.10426486945286619
gemma-scope-2b,0.3340011116473979,0.2516965120019612,0.45824385187103456,0.06490461259469128
gemma-scope-2b,0.3479309856891632,0.21831434965133667,0.44126227498054504,0.06031674619230941
gemma-scope-2b,0.3365010584126249,0.18006434380241232,0.44617292605799963,0.07616617660962692
gemma-scope-2b,0.3015493531896082,0.18679073076192954,0.4714675545692444,0.07558431085710265
gemma-scope-2b,0.34774492954860764,0.2582563603963641,0.5347608882473879,0.09456511678527396
gemma-scope-2b,0.2923990468514389,0.14535517990589142,0.4552183204629072,0.09156991054689195
gemma-scope-2b,0.39341888021407684,0.27988065601106604,0.6043409580777976,0.0922735123549564
gemma-scope-2b,0.3765531298374219,0.2732411162113483,0.4734484867186264,0.05916789103581965
gemma-scope-2b,0.34390991701234785,0.2541763929023513,0.4347470480505202,0.05348517884587081
gemma-scope-2b,0.28212299321941003,0.2034991858304036,0.46235817670822144,0.0729046786548843
gemma-scope-2b,0.37379962488425206,0.26114378803111427,0.49429801140439533,0.062012447111791026
gemma-scope-2b,0.3763282420585881,0.24381174184013998,0.4640474638910621,0.062314483781558155
gemma-scope-2b,0.3098424232025768,0.1929401457309723,0.5424573421478271,0.10246434777336451
gemma-scope-2b,0.35670929705783144,0.2887781262397766,0.4728442760891619,0.05438909471480792
gemma-scope-2b,0.3815131302200553,0.26431678150196225,0.9508845806121826,0.19777401780000917
gemma-scope-2b,0.3296015256301419,0.1698435044475204,0.7006616949246344,0.1486149824823623
gemma-scope-2b,0.33152305450393255,0.15629624388836394,0.5796317708711771,0.11587968670822359
gemma-scope-2b,0.29705098187634793,0.232440429038952,0.3403439616951971,0.033145335181704136
gemma-scope-2b,0.40626279931846765,0.3002111732833883,0.5346565205268278,0.06842366087594609
gemma-scope-2b,0.3125036643549358,0.24824836871047573,0.4159713139551102,0.04901850192562151
gemma-scope-2b,0.40485949765484996,0.2945889655000593,0.4922153660994366,0.06686247367324685
gemma-scope-2b,0.40845703570308645,0.30390697717666626,0.5114208459854126,0.05656649467090789
gemma-scope-2b,0.3813095491958794,0.2740497099072303,0.5734127926684485,0.09233492792094454
gemma-scope-2b,0.3693638406393791,0.21971797943115234,0.6055730816380344,0.10300730649275305
gemma-scope-2b,0.32558866441249845,0.23657438158988953,0.6754580736160278,0.1231580139497584
gemma-scope-2b,0.36054682787073605,0.2420962159576292,0.4486112327211369,0.062141620441472874
gemma-scope-2b,0.3019120410344239,0.10634163022041321,0.4583317041397095,0.09464743183029083
gemma-scope-2b,0.3342289303435444,0.26188620924949646,0.4632627985916862,0.058105266876894
gemma-scope-2b,0.34745620366452573,0.23455377015151002,0.43086514288990907,0.062279015340645054
gemma-scope-2b,0.3603145357104728,0.29475263639547356,0.46920560208575757,0.058068268377981944
gemma-scope-2b,0.3421206300388833,0.23057921917972635,0.5498144194428453,0.08388851628401521
gemma-scope-2b,0.3452066103372429,0.2575116753578186,0.43294277787208557,0.048908179332867306
gemma-scope-2b,0.3464528888463974,0.1956128180027008,0.49609655141830444,0.08083048113737627
gemma-scope-2b,0.41063592194481835,0.33467746766343964,0.47220492528647706,0.04725103800572103
gemma-scope-2b,0.3793026485809755,0.3336285253013962,0.4669524152903317,0.03980988646579226
gemma-scope-2b,0.3454510038894693,0.24620963655652828,0.457904189825058,0.06940143864335925
gemma-scope-2b,0.4136016160310224,0.30796275687439756,0.5749392166769982,0.08369561808545238
gemma-scope-2b,0.3563262859122703,0.20810900878256544,0.5828295598727737,0.10755799460810295
gemma-scope-2b,0.42849185059593714,0.3324037492275238,0.6976550817489624,0.10017703630754653
gemma-scope-2b,0.41529852733018735,0.3238464698883021,0.6773887872695923,0.0983159280701903
gemma-scope-2b,0.36199161112308503,0.2624008059501648,0.49329644441604614,0.05970702039684002
gemma-scope-2b,0.37782953517368145,0.2897748351097107,0.6846345851043126,0.10602901705043058
gemma-scope-2b,0.33187028360197346,0.2240281881060392,0.4845846584191724,0.07227283745341352
gemma-scope-2b,0.3255169041336622,0.245785907413257,0.4469164045502907,0.059791575266685715
gemma-scope-2b,0.33610965642600177,0.2022405025672328,0.4416925311088562,0.08021900067560665
gemma-scope-2b,0.3333285986251414,0.28242791995835836,0.43588727712631226,0.052332675541585896
gemma-scope-2b,0.3604603669096439,0.25237074466100573,0.5512497425079346,0.07634416813978571
gemma-scope-2b,0.286951867734679,0.17901241558568481,0.413273905916578,0.07851534092733997
gemma-scope-2b,0.3246505538431153,0.24696004390716553,0.4220694992459447,0.06615480210053724
gemma-scope-2b,0.39104156692386316,0.30804450463983446,0.473130464553833,0.049755175549134494
gemma-scope-2b,0.3946125322613317,0.29072932170701704,0.5243948668962913,0.07573715564053356
gemma-scope-2b,0.3234934185472639,0.20457246899604797,0.4423471425564808,0.0688877870098851
gemma-scope-2b,0.33979474404995746,0.2627218946550036,0.43538517145006905,0.059182976565259886
gemma-scope-2b,0.3864164216272362,0.2932860553264618,0.6001746237330029,0.08482514068796074
gemma-scope-2b,0.30314405452793314,0.2075035448370255,0.38739973977805797,0.05669524259877765
gemma-scope-2b,0.3504099577665329,0.19905424118041992,0.4600588083267212,0.08133592469726594
gemma-scope-2b,0.4195299731947638,0.339254815667296,0.6017202138900757,0.07773860830295665
gemma-scope-2b,0.3748392544952183,0.2667648494243622,0.5287611169361411,0.07384905682526718
gemma-scope-2b,0.3597834914922714,0.2784121036529541,0.4601523280143738,0.04946078244515703
gemma-scope-2b,0.4190510519912465,0.245818629860878,0.6003361940383911,0.1272927395950064
gemma-scope-2b,0.4088818491558094,0.27972741247848254,0.7006616949246344,0.13877390117988714
gemma-scope-2b,0.3537536202989773,0.2736207949601226,0.41847075003734524,0.04222101932636482
gemma-scope-2b,0.41867579567962665,0.34376922249794006,0.5984412431716919,0.08631385210887718
gemma-scope-2b,0.41403648573344276,0.3233732388393147,0.5318936109542847,0.06566872549009663
gemma-scope-2b,0.354199558072526,0.22366544918233922,0.4146825075149536,0.05729776575197969
gemma-scope-2b,0.39525698692052913,0.31638754357062426,0.4877740740776062,0.05408630131314181
gemma-scope-2b,0.4229296682008271,0.26073452830314636,0.547652737726353,0.09198745176557116
gemma-scope-2b,0.3466171624127396,0.21687449712309292,0.48424801324319844,0.08297641426341155
gemma-scope-2b,0.2514653551216646,0.18247678875923157,0.3481611790464928,0.04675665972972282
gemma-scope-2b,0.4722574290363776,0.357141375541687,0.5853464603424072,0.07369509980472166
gemma-scope-2b,0.44156918165432935,0.2678445279598236,0.8186611641251361,0.13908211145885305
gemma-scope-2b,0.34153656784511793,0.2652876456167593,0.5263976611613532,0.07365951137244195
gemma-scope-2b,0.3469471274187065,0.2568812064074051,0.449106639730142,0.05128514812165538
gemma-scope-2b,0.3247745936057818,0.2349151530912431,0.45538878706760566,0.06001665113324175
gemma-scope-2b,0.38214999437332153,0.22290730476379395,0.5830903649330139,0.11285062573195484
gemma-scope-2b,0.30445745396717816,0.2049774107350466,0.3729420157740124,0.056402062386189666
gemma-scope-2b,0.3395776055307422,0.1825687111791322,0.5093340266544824,0.11659678293552517
gemma-scope-2b,0.36546099344148036,0.30968695878982544,0.44296602734822144,0.04113797874529889
gemma-scope-2b,0.4089046007799581,0.31935057044029236,0.6133863925933838,0.08966581082552277
gemma-scope-2b,0.34565763972535013,0.22788547243053214,0.43952754500344204,0.05929568812153723
gemma-scope-2b,0.45362834352331394,0.37539297342300415,0.5953664424797044,0.06889534751621067
gemma-scope-2b,0.39017870942343735,0.24337758849196411,0.7097032493176025,0.12549172131034286
gemma-scope-2b,0.3984139575930691,0.28687965869903564,0.556636777124598,0.07608419066553472
